tax_id,my_date,code,value,c_doc_sub
32638444,2020-12-31,2180,6208.0,100
32638444,2020-12-31,2240,0.2,100
32638444,2020-12-31,2280,6214.5,100
32638444,2020-12-31,2285,6208.0,100
32638444,2020-12-31,2290,6.5,100
32638444,2020-12-31,2300,1.2,100
32638444,2020-12-31,2350,5.3,100
32638444,2021-12-31,1000,1.9,100
32638444,2021-12-31,1001,20.8,100
32638444,2021-12-31,1002,18.9,100
32638444,2021-12-31,1005,947.0,100
32638444,2021-12-31,1010,34999.3,100
32638444,2021-12-31,1011,55798.1,100
32638444,2021-12-31,1012,20798.8,100
32638444,2021-12-31,1030,1700.1,100
32638444,2021-12-31,1095,37648.3,100
32638444,2021-12-31,1100,3929.0,100
32638444,2021-12-31,1125,861.0,100
32638444,2021-12-31,1135,28.5,100
32638444,2021-12-31,1136,0.1,100
32638444,2021-12-31,1155,149.6,100
32638444,2021-12-31,1165,60.5,100
32638444,2021-12-31,1170,1.0,100
32638444,2021-12-31,1190,62.9,100
32638444,2021-12-31,1195,5092.5,100
32638444,2021-12-31,1300,42740.8,100
32638444,2021-12-31,1400,9000.0,100
32638444,2021-12-31,1410,28114.1,100
32638444,2021-12-31,1415,89.0,100
32638444,2021-12-31,1420,1924.5,100
32638444,2021-12-31,1495,39127.6,100
32638444,2021-12-31,1595,153.5,100
32638444,2021-12-31,1615,2732.7,100
32638444,2021-12-31,1620,95.3,100
32638444,2021-12-31,1621,1.5,100
32638444,2021-12-31,1625,2.6,100
32638444,2021-12-31,1630,0.8,100
32638444,2021-12-31,1690,628.3,100
32638444,2021-12-31,1695,3459.7,100
32638444,2021-12-31,1900,42740.8,100
32638444,2021-12-31,2120,8656.5,100
32638444,2021-12-31,2180,8649.0,100
32638444,2021-12-31,2240,0.3,100
32638444,2021-12-31,2280,8656.8,100
32638444,2021-12-31,2285,8649.0,100
32638444,2021-12-31,2290,7.8,100
32638444,2021-12-31,2300,1.4,100
32638444,2021-12-31,2350,6.4,100
32638444,2022-12-31,1000,2.0,100
32638444,2022-12-31,1001,21.4,100
32638444,2022-12-31,1002,19.4,100
32638444,2022-12-31,1005,939.4,100
32638444,2022-12-31,1010,34575.6,100
32638444,2022-12-31,1011,56509.7,100
32638444,2022-12-31,1012,21934.1,100
32638444,2022-12-31,1030,1700.1,100
32638444,2022-12-31,1095,37217.1,100
32638444,2022-12-31,1100,3420.4,100
32638444,2022-12-31,1125,1985.9,100
32638444,2022-12-31,1135,186.8,100
32638444,2022-12-31,1136,1.5,100
32638444,2022-12-31,1155,594.8,100
32638444,2022-12-31,1165,56.4,100
32638444,2022-12-31,1170,1.0,100
32638444,2022-12-31,1190,129.1,100
32638444,2022-12-31,1195,6374.4,100
32638444,2022-12-31,1300,43591.5,100
32638444,2022-12-31,1400,9000.0,100
32638444,2022-12-31,1410,28114.1,100
32638444,2022-12-31,1415,89.0,100
32638444,2022-12-31,1420,2130.1,100
32638444,2022-12-31,1495,39333.2,100
32638444,2022-12-31,1595,152.1,100
32638444,2022-12-31,1615,3006.3,100
32638444,2022-12-31,1620,124.6,100
32638444,2022-12-31,1621,28.1,100
32638444,2022-12-31,1625,2.9,100
32638444,2022-12-31,1690,972.4,100
32638444,2022-12-31,1695,4106.2,100
32638444,2022-12-31,1900,43591.5,100
32638444,2022-12-31,2000,1254.5,100
32638444,2022-12-31,2050,754.0,100
32638444,2022-12-31,2120,7705.3,100
32638444,2022-12-31,2180,8057.9,100
32638444,2022-12-31,2240,0.3,100
32638444,2022-12-31,2280,8960.1,100
32638444,2022-12-31,2285,8811.9,100
32638444,2022-12-31,2290,148.2,100
32638444,2022-12-31,2300,26.7,100
32638444,2022-12-31,2350,121.5,100
32638444,2023-12-31,1000,1.7,100
32638444,2023-12-31,1001,21.4,100
32638444,2023-12-31,1002,19.7,100
32638444,2023-12-31,1005,939.4,100
32638444,2023-12-31,1010,34056.1,100
32638444,2023-12-31,1011,56583.0,100
32638444,2023-12-31,1012,22526.9,100
32638444,2023-12-31,1030,1700.1,100
32638444,2023-12-31,1095,36697.3,100
32638444,2023-12-31,1100,3591.2,100
32638444,2023-12-31,1125,1761.2,100
32638444,2023-12-31,1135,120.9,100
32638444,2023-12-31,1136,1.5,100
32638444,2023-12-31,1155,425.2,100
32638444,2023-12-31,1165,12.8,100
32638444,2023-12-31,1170,1.0,100
32638444,2023-12-31,1190,142.9,100
32638444,2023-12-31,1195,6055.2,100
32638444,2023-12-31,1300,42752.5,100
32638444,2023-12-31,1400,9000.0,100
32638444,2023-12-31,1410,28114.1,100
32638444,2023-12-31,1415,89.0,100
32638444,2023-12-31,1420,2240.6,100
32638444,2023-12-31,1495,39443.7,100
32638444,2023-12-31,1595,151.1,100
32638444,2023-12-31,1615,1304.6,100
32638444,2023-12-31,1620,80.1,100
32638444,2023-12-31,1621,5.8,100
32638444,2023-12-31,1625,1.9,100
32638444,2023-12-31,1690,1771.1,100
32638444,2023-12-31,1695,3157.7,100
32638444,2023-12-31,1900,42752.5,100
32638444,2023-12-31,2000,2235.3,100
32638444,2023-12-31,2050,1396.8,100
32638444,2023-12-31,2120,7119.1,100
32638444,2023-12-31,2180,7513.0,100
32638444,2023-12-31,2270,420.0,100
32638444,2023-12-31,2280,9354.4,100
32638444,2023-12-31,2285,9329.8,100
32638444,2023-12-31,2290,24.6,100
32638444,2023-12-31,2300,4.4,100
32638444,2023-12-31,2350,20.2,100
32638444,2024-12-31,1000,2.2,100
32638444,2024-12-31,1001,22.2,100
32638444,2024-12-31,1002,20.0,100
32638444,2024-12-31,1005,1189.4,100
32638444,2024-12-31,1010,33248.2,100
32638444,2024-12-31,1011,55775.4,100
32638444,2024-12-31,1012,22527.2,100
32638444,2024-12-31,1030,1700.1,100
32638444,2024-12-31,1095,36139.9,100
32638444,2024-12-31,1100,3466.6,100
32638444,2024-12-31,1125,2263.4,100
32638444,2024-12-31,1135,66.7,100
32638444,2024-12-31,1136,1.5,100
32638444,2024-12-31,1155,2972.1,100
32638444,2024-12-31,1165,7.2,100
32638444,2024-12-31,1170,1.0,100
32638444,2024-12-31,1190,179.6,100
32638444,2024-12-31,1195,8956.6,100
32638444,2024-12-31,1300,45096.5,100
32638444,2024-12-31,1400,9000.0,100
32638444,2024-12-31,1410,31296.1,100
32638444,2024-12-31,1415,89.0,100
32638444,2024-12-31,1420,2269.7,100
32638444,2024-12-31,1495,42654.8,100
32638444,2024-12-31,1595,83.7,100
32638444,2024-12-31,1615,96.0,100
32638444,2024-12-31,1620,663.4,100
32638444,2024-12-31,1621,6.8,100
32638444,2024-12-31,1625,1.7,100
32638444,2024-12-31,1690,1596.9,100
32638444,2024-12-31,1695,2358.0,100
32638444,2024-12-31,1900,45096.5,100
32638444,2024-12-31,2120,8403.3,100
32638444,2024-12-31,2180,8298.4,100
32638444,2024-12-31,2240,3700.0,100
32638444,2024-12-31,2270,3774.6,100
32638444,2024-12-31,2280,12103.3,100
32638444,2024-12-31,2285,12073.0,100
32638444,2024-12-31,2290,30.3,100
32638444,2024-12-31,2300,5.5,100
32638444,2024-12-31,2350,24.8,100
32670436,2020-12-31,1001,1.0,001
32670436,2020-12-31,1002,1.0,001
32670436,2020-12-31,1010,53968.0,001
32670436,2020-12-31,1011,112163.0,001
32670436,2020-12-31,1012,58195.0,001
32670436,2020-12-31,1095,53968.0,001
32670436,2020-12-31,1100,214.0,001
32670436,2020-12-31,1101,214.0,001
32670436,2020-12-31,1125,12.0,001
32670436,2020-12-31,1130,35.0,001
32670436,2020-12-31,1135,570.0,001
32670436,2020-12-31,1155,34907.0,001
32670436,2020-12-31,1165,36949.0,001
32670436,2020-12-31,1167,36949.0,001
32670436,2020-12-31,1190,1996.0,001
32670436,2020-12-31,1195,74683.0,001
32670436,2020-12-31,1210,1242.0,050
32670436,2020-12-31,1240,1242.0,050
32670436,2020-12-31,1241,1242.0,050
32670436,2020-12-31,1300,128651.0,001
32670436,2020-12-31,1400,2054.0,001
32670436,2020-12-31,1405,3083.0,001
32670436,2020-12-31,1420,43072.0,001
32670436,2020-12-31,1495,48209.0,001
32670436,2020-12-31,1515,11046.0,001
32670436,2020-12-31,1595,11046.0,001
32670436,2020-12-31,1615,15698.0,001
32670436,2020-12-31,1620,751.0,001
32670436,2020-12-31,1621,744.0,001
32670436,2020-12-31,1635,52452.0,001
32670436,2020-12-31,1660,491.0,001
32670436,2020-12-31,1690,4.0,001
32670436,2020-12-31,1695,69396.0,001
32670436,2020-12-31,1900,128651.0,001
32670436,2020-12-31,2000,505107.0,002
32670436,2020-12-31,2050,431080.0,002
32670436,2020-12-31,2090,74027.0,002
32670436,2020-12-31,2120,1252.0,002
32670436,2020-12-31,2130,2285.0,002
32670436,2020-12-31,2150,55258.0,002
32670436,2020-12-31,2180,2641.0,002
32670436,2020-12-31,2190,15095.0,002
32670436,2020-12-31,2220,743.0,002
32670436,2020-12-31,2250,1283.0,002
32670436,2020-12-31,2290,14555.0,002
32670436,2020-12-31,2300,-2620.0,002
32670436,2020-12-31,2350,11935.0,002
32670436,2020-12-31,2465,11935.0,002
32670436,2020-12-31,2500,4121.0,002
32670436,2020-12-31,2505,5606.0,002
32670436,2020-12-31,2510,1069.0,002
32670436,2020-12-31,2515,20652.0,002
32670436,2020-12-31,2520,29008.0,002
32670436,2020-12-31,2550,60456.0,002
32670436,2021-12-31,1001,1.0,001
32670436,2021-12-31,1002,1.0,001
32670436,2021-12-31,1010,35464.0,001
32670436,2021-12-31,1011,112987.0,001
32670436,2021-12-31,1012,77523.0,001
32670436,2021-12-31,1095,35464.0,001
32670436,2021-12-31,1100,7508.0,001
32670436,2021-12-31,1101,284.0,001
32670436,2021-12-31,1104,7224.0,001
32670436,2021-12-31,1125,3472.0,001
32670436,2021-12-31,1130,19015.0,001
32670436,2021-12-31,1135,5425.0,001
32670436,2021-12-31,1155,42506.0,001
32670436,2021-12-31,1165,19533.0,001
32670436,2021-12-31,1167,19533.0,001
32670436,2021-12-31,1190,1502.0,001
32670436,2021-12-31,1195,98961.0,001
32670436,2021-12-31,1300,134425.0,001
32670436,2021-12-31,1400,2054.0,001
32670436,2021-12-31,1405,3083.0,001
32670436,2021-12-31,1420,48728.0,001
32670436,2021-12-31,1495,53865.0,001
32670436,2021-12-31,1515,5744.0,001
32670436,2021-12-31,1595,5744.0,001
32670436,2021-12-31,1615,15957.0,001
32670436,2021-12-31,1620,1349.0,001
32670436,2021-12-31,1621,1242.0,001
32670436,2021-12-31,1625,1.0,001
32670436,2021-12-31,1635,54886.0,001
32670436,2021-12-31,1660,422.0,001
32670436,2021-12-31,1690,2201.0,001
32670436,2021-12-31,1695,74816.0,001
32670436,2021-12-31,1900,134425.0,001
32670436,2021-12-31,2000,531055.0,002
32670436,2021-12-31,2050,467245.0,002
32670436,2021-12-31,2090,63810.0,002
32670436,2021-12-31,2120,854.0,002
32670436,2021-12-31,2130,3019.0,002
32670436,2021-12-31,2150,53729.0,002
32670436,2021-12-31,2180,417.0,002
32670436,2021-12-31,2190,7499.0,002
32670436,2021-12-31,2220,567.0,002
32670436,2021-12-31,2250,1167.0,002
32670436,2021-12-31,2290,6899.0,002
32670436,2021-12-31,2300,-1242.0,002
32670436,2021-12-31,2350,5657.0,002
32670436,2021-12-31,2465,5657.0,002
32670436,2021-12-31,2500,4095.0,002
32670436,2021-12-31,2505,5565.0,002
32670436,2021-12-31,2510,1129.0,002
32670436,2021-12-31,2515,19672.0,002
32670436,2021-12-31,2520,26898.0,002
32670436,2021-12-31,2550,57359.0,002
32670436,2022-12-31,1001,1.0,001
32670436,2022-12-31,1002,1.0,001
32670436,2022-12-31,1005,141.0,001
32670436,2022-12-31,1010,17889.0,001
32670436,2022-12-31,1011,114160.0,001
32670436,2022-12-31,1012,96271.0,001
32670436,2022-12-31,1095,18030.0,001
32670436,2022-12-31,1100,21804.0,001
32670436,2022-12-31,1101,1387.0,001
32670436,2022-12-31,1104,20417.0,001
32670436,2022-12-31,1125,33940.0,001
32670436,2022-12-31,1130,8302.0,001
32670436,2022-12-31,1135,17967.0,001
32670436,2022-12-31,1155,23172.0,001
32670436,2022-12-31,1165,23555.0,001
32670436,2022-12-31,1167,23555.0,001
32670436,2022-12-31,1190,2237.0,001
32670436,2022-12-31,1195,130977.0,001
32670436,2022-12-31,1210,4990.0,050
32670436,2022-12-31,1240,4990.0,050
32670436,2022-12-31,1241,4990.0,050
32670436,2022-12-31,1300,149007.0,001
32670436,2022-12-31,1400,2054.0,001
32670436,2022-12-31,1405,3083.0,001
32670436,2022-12-31,1420,70404.0,001
32670436,2022-12-31,1495,75541.0,001
32670436,2022-12-31,1615,14270.0,001
32670436,2022-12-31,1620,4676.0,001
32670436,2022-12-31,1621,4630.0,001
32670436,2022-12-31,1625,2.0,001
32670436,2022-12-31,1630,4.0,001
32670436,2022-12-31,1635,16781.0,001
32670436,2022-12-31,1660,760.0,001
32670436,2022-12-31,1690,36973.0,001
32670436,2022-12-31,1695,73466.0,001
32670436,2022-12-31,1900,149007.0,001
32670436,2022-12-31,2000,277495.0,002
32670436,2022-12-31,2050,200717.0,002
32670436,2022-12-31,2090,76778.0,002
32670436,2022-12-31,2120,20186.0,002
32670436,2022-12-31,2130,3117.0,002
32670436,2022-12-31,2150,48948.0,002
32670436,2022-12-31,2180,11333.0,002
32670436,2022-12-31,2190,33566.0,002
32670436,2022-12-31,2220,653.0,002
32670436,2022-12-31,2250,1294.0,002
32670436,2022-12-31,2290,32925.0,002
32670436,2022-12-31,2300,-5927.0,002
32670436,2022-12-31,2350,26998.0,002
32670436,2022-12-31,2465,26998.0,002
32670436,2022-12-31,2500,3559.0,002
32670436,2022-12-31,2505,5546.0,002
32670436,2022-12-31,2510,1080.0,002
32670436,2022-12-31,2515,18748.0,002
32670436,2022-12-31,2520,34767.0,002
32670436,2022-12-31,2550,63700.0,002
32670436,2023-12-31,1001,1.0,001
32670436,2023-12-31,1002,1.0,001
32670436,2023-12-31,1005,1274.0,001
32670436,2023-12-31,1010,7036.0,001
32670436,2023-12-31,1011,114213.0,001
32670436,2023-12-31,1012,107177.0,001
32670436,2023-12-31,1095,8310.0,001
32670436,2023-12-31,1100,13758.0,001
32670436,2023-12-31,1101,931.0,001
32670436,2023-12-31,1103,12826.8,100
32670436,2023-12-31,1104,12827.0,001
32670436,2023-12-31,1125,12.0,001
32670436,2023-12-31,1130,73993.0,001
32670436,2023-12-31,1135,9442.0,001
32670436,2023-12-31,1155,30920.0,001
32670436,2023-12-31,1165,75818.0,001
32670436,2023-12-31,1167,75818.0,001
32670436,2023-12-31,1190,6360.0,001
32670436,2023-12-31,1195,210303.0,001
32670436,2023-12-31,1300,218613.0,001
32670436,2023-12-31,1400,2054.0,001
32670436,2023-12-31,1405,3083.0,001
32670436,2023-12-31,1410,3082.9,100
32670436,2023-12-31,1420,93138.0,001
32670436,2023-12-31,1495,98275.0,001
32670436,2023-12-31,1595,457.8,100
32670436,2023-12-31,1600,59990.0,001
32670436,2023-12-31,1615,10957.0,001
32670436,2023-12-31,1620,2267.0,001
32670436,2023-12-31,1621,2220.0,001
32670436,2023-12-31,1635,25486.0,001
32670436,2023-12-31,1660,458.0,001
32670436,2023-12-31,1690,21180.0,001
32670436,2023-12-31,1695,120338.0,001
32670436,2023-12-31,1900,218613.0,001
32670436,2023-12-31,2000,215333.0,002
32670436,2023-12-31,2050,141695.0,002
32670436,2023-12-31,2090,73638.0,002
32670436,2023-12-31,2120,10646.0,002
32670436,2023-12-31,2130,4580.0,002
32670436,2023-12-31,2150,45450.0,002
32670436,2023-12-31,2180,6291.0,002
32670436,2023-12-31,2190,27963.0,002
32670436,2023-12-31,2220,535.0,002
32670436,2023-12-31,2240,535.3,100
32670436,2023-12-31,2250,774.0,002
32670436,2023-12-31,2270,774.4,100
32670436,2023-12-31,2280,226515.0,100
32670436,2023-12-31,2285,198790.7,100
32670436,2023-12-31,2290,27724.0,002
32670436,2023-12-31,2300,-4990.0,002
32670436,2023-12-31,2350,22734.0,002
32670436,2023-12-31,2465,22734.0,002
32670436,2023-12-31,2500,4108.0,002
32670436,2023-12-31,2505,5380.0,002
32670436,2023-12-31,2510,1094.0,002
32670436,2023-12-31,2515,10939.0,002
32670436,2023-12-31,2520,35254.0,002
32670436,2023-12-31,2550,56775.0,002
32670436,2024-12-31,1000,32.4,100
32670436,2024-12-31,1001,32.4,100
32670436,2024-12-31,1005,1273.6,100
32670436,2024-12-31,1010,44965.0,100
32670436,2024-12-31,1011,172021.3,100
32670436,2024-12-31,1012,127056.3,100
32670436,2024-12-31,1095,46271.0,100
32670436,2024-12-31,1100,31839.5,100
32670436,2024-12-31,1103,29344.7,100
32670436,2024-12-31,1125,3117.7,100
32670436,2024-12-31,1135,27479.3,100
32670436,2024-12-31,1136,767.8,100
32670436,2024-12-31,1155,38610.2,100
32670436,2024-12-31,1165,91867.1,100
32670436,2024-12-31,1190,111.2,100
32670436,2024-12-31,1195,193025.0,100
32670436,2024-12-31,1300,239296.0,100
32670436,2024-12-31,1400,2053.9,100
32670436,2024-12-31,1410,3082.9,100
32670436,2024-12-31,1420,128895.7,100
32670436,2024-12-31,1495,134032.5,100
32670436,2024-12-31,1595,354.0,100
32670436,2024-12-31,1600,60000.0,100
32670436,2024-12-31,1615,37423.6,100
32670436,2024-12-31,1620,50.5,100
32670436,2024-12-31,1690,7435.4,100
32670436,2024-12-31,1695,104909.5,100
32670436,2024-12-31,1900,239296.0,100
32670436,2024-12-31,2000,815116.6,100
32670436,2024-12-31,2050,660944.2,100
32670436,2024-12-31,2120,11626.5,100
32670436,2024-12-31,2180,116392.4,100
32670436,2024-12-31,2240,327.9,100
32670436,2024-12-31,2270,6127.1,100
32670436,2024-12-31,2280,827071.0,100
32670436,2024-12-31,2285,783463.7,100
32670436,2024-12-31,2290,43607.3,100
32670436,2024-12-31,2300,7849.4,100
32670436,2024-12-31,2350,35757.9,100
32675115,2022-12-31,1010,3304.3,110
32675115,2022-12-31,1011,8156.4,110
32675115,2022-12-31,1012,4852.1,110
32675115,2022-12-31,1095,3304.3,110
32675115,2022-12-31,1100,4177.6,110
32675115,2022-12-31,1155,1180.2,110
32675115,2022-12-31,1165,849.0,110
32675115,2022-12-31,1190,266.3,110
32675115,2022-12-31,1195,6473.1,110
32675115,2022-12-31,1300,9777.4,110
32675115,2022-12-31,1400,125.0,110
32675115,2022-12-31,1420,7908.2,110
32675115,2022-12-31,1495,8033.2,110
32675115,2022-12-31,1615,223.9,110
32675115,2022-12-31,1620,29.0,110
32675115,2022-12-31,1625,0.1,110
32675115,2022-12-31,1630,1.4,110
32675115,2022-12-31,1690,1489.8,110
32675115,2022-12-31,1695,1744.2,110
32675115,2022-12-31,1900,9777.4,110
32675115,2022-12-31,2000,3126.4,110
32675115,2022-12-31,2050,2178.5,110
32675115,2022-12-31,2160,1849.6,110
32675115,2022-12-31,2165,2718.7,110
32675115,2022-12-31,2280,4976.0,110
32675115,2022-12-31,2285,4897.2,110
32675115,2022-12-31,2290,78.8,110
32675115,2022-12-31,2300,14.2,110
32675115,2022-12-31,2350,64.6,110
32675115,2023-12-31,1010,2900.7,110
32675115,2023-12-31,1011,8156.4,110
32675115,2023-12-31,1012,5255.7,110
32675115,2023-12-31,1095,2900.7,110
32675115,2023-12-31,1100,4256.7,110
32675115,2023-12-31,1155,1116.0,110
32675115,2023-12-31,1165,1172.1,110
32675115,2023-12-31,1190,30.6,110
32675115,2023-12-31,1195,6575.4,110
32675115,2023-12-31,1300,9476.1,110
32675115,2023-12-31,1400,125.0,110
32675115,2023-12-31,1420,8327.8,110
32675115,2023-12-31,1495,8452.8,110
32675115,2023-12-31,1615,784.5,110
32675115,2023-12-31,1620,188.5,110
32675115,2023-12-31,1625,1.3,110
32675115,2023-12-31,1630,5.8,110
32675115,2023-12-31,1690,43.2,110
32675115,2023-12-31,1695,1023.3,110
32675115,2023-12-31,1900,9476.1,110
32675115,2023-12-31,2000,5735.3,110
32675115,2023-12-31,2050,4508.6,110
32675115,2023-12-31,2160,2170.9,110
32675115,2023-12-31,2165,2885.8,110
32675115,2023-12-31,2280,7906.2,110
32675115,2023-12-31,2285,7394.4,110
32675115,2023-12-31,2290,511.8,110
32675115,2023-12-31,2300,92.1,110
32675115,2023-12-31,2350,419.7,110
32675115,2024-12-31,1010,2521.4,110
32675115,2024-12-31,1011,8160.4,110
32675115,2024-12-31,1012,5639.0,110
32675115,2024-12-31,1095,2521.4,110
32675115,2024-12-31,1100,4898.6,110
32675115,2024-12-31,1155,2055.6,110
32675115,2024-12-31,1165,921.8,110
32675115,2024-12-31,1190,86.0,110
32675115,2024-12-31,1195,7962.0,110
32675115,2024-12-31,1300,10483.4,110
32675115,2024-12-31,1400,125.0,110
32675115,2024-12-31,1420,9246.0,110
32675115,2024-12-31,1495,9371.0,110
32675115,2024-12-31,1615,798.9,110
32675115,2024-12-31,1620,229.9,110
32675115,2024-12-31,1625,2.8,110
32675115,2024-12-31,1630,17.7,110
32675115,2024-12-31,1690,63.1,110
32675115,2024-12-31,1695,1112.4,110
32675115,2024-12-31,1900,10483.4,110
32675115,2024-12-31,2000,6242.7,110
32675115,2024-12-31,2050,6182.3,110
32675115,2024-12-31,2160,4544.5,110
32675115,2024-12-31,2165,3485.2,110
32675115,2024-12-31,2280,10787.2,110
32675115,2024-12-31,2285,9667.5,110
32675115,2024-12-31,2290,1119.7,110
32675115,2024-12-31,2300,201.5,110
32675115,2024-12-31,2350,918.2,110
32684742,2020-12-31,1135,0.9,100
32684742,2020-12-31,1136,0.8,100
32684742,2020-12-31,1165,0.1,100
32684742,2020-12-31,1190,655.0,100
32684742,2020-12-31,1195,656.0,100
32684742,2020-12-31,1300,656.0,100
32684742,2020-12-31,1400,216.0,100
32684742,2020-12-31,1420,-920.1,100
32684742,2020-12-31,1495,-704.1,100
32684742,2020-12-31,1690,1360.1,100
32684742,2020-12-31,1695,1360.1,100
32684742,2020-12-31,1900,656.0,100
32684742,2020-12-31,2270,8.4,100
32684742,2020-12-31,2285,8.4,100
32684742,2020-12-31,2290,-8.4,100
32684742,2020-12-31,2350,-8.4,100
32684742,2021-12-31,1100,0.5,100
32684742,2021-12-31,1135,0.9,100
32684742,2021-12-31,1136,0.8,100
32684742,2021-12-31,1190,660.0,100
32684742,2021-12-31,1195,661.4,100
32684742,2021-12-31,1300,661.4,100
32684742,2021-12-31,1400,216.0,100
32684742,2021-12-31,1420,-955.0,100
32684742,2021-12-31,1495,-739.0,100
32684742,2021-12-31,1625,0.9,100
32684742,2021-12-31,1630,2.3,100
32684742,2021-12-31,1690,1397.2,100
32684742,2021-12-31,1695,1400.4,100
32684742,2021-12-31,1900,661.4,100
32684742,2021-12-31,2270,34.9,100
32684742,2021-12-31,2285,34.9,100
32684742,2021-12-31,2290,-34.9,100
32684742,2021-12-31,2350,-34.9,100
32684742,2022-12-31,1100,0.5,100
32684742,2022-12-31,1135,1.0,100
32684742,2022-12-31,1136,0.8,100
32684742,2022-12-31,1155,660.0,100
32684742,2022-12-31,1195,661.5,100
32684742,2022-12-31,1300,661.5,100
32684742,2022-12-31,1400,216.0,100
32684742,2022-12-31,1420,-987.9,100
32684742,2022-12-31,1495,-771.9,100
32684742,2022-12-31,1615,2.4,100
32684742,2022-12-31,1620,0.2,100
32684742,2022-12-31,1630,0.7,100
32684742,2022-12-31,1690,1430.1,100
32684742,2022-12-31,1695,1433.4,100
32684742,2022-12-31,1900,661.5,100
32684742,2022-12-31,2270,32.9,100
32684742,2022-12-31,2285,32.9,100
32684742,2022-12-31,2290,-32.9,100
32684742,2022-12-31,2350,-32.9,100
32684742,2023-12-31,1100,0.5,100
32684742,2023-12-31,1135,0.8,100
32684742,2023-12-31,1136,0.8,100
32684742,2023-12-31,1165,0.1,100
32684742,2023-12-31,1190,660.0,100
32684742,2023-12-31,1195,1.4,100
32684742,2023-12-31,1300,1.4,100
32684742,2023-12-31,1400,216.0,100
32684742,2023-12-31,1420,-1679.5,100
32684742,2023-12-31,1495,-1463.5,100
32684742,2023-12-31,1615,2.4,100
32684742,2023-12-31,1620,0.3,100
32684742,2023-12-31,1625,0.1,100
32684742,2023-12-31,1630,0.6,100
32684742,2023-12-31,1690,1461.5,100
32684742,2023-12-31,1695,1464.9,100
32684742,2023-12-31,1900,1.4,100
32684742,2023-12-31,2270,691.5,100
32684742,2023-12-31,2285,691.5,100
32684742,2023-12-31,2290,-691.5,100
32684742,2023-12-31,2350,-691.5,100
32684742,2024-12-31,1100,0.5,100
32684742,2024-12-31,1135,1.3,100
32684742,2024-12-31,1136,0.8,100
32684742,2024-12-31,1165,0.1,100
32684742,2024-12-31,1190,660.0,100
32684742,2024-12-31,1195,1.9,100
32684742,2024-12-31,1300,1.9,100
32684742,2024-12-31,1400,216.0,100
32684742,2024-12-31,1420,-1719.0,100
32684742,2024-12-31,1495,-1503.0,100
32684742,2024-12-31,1615,2.4,100
32684742,2024-12-31,1630,0.8,100
32684742,2024-12-31,1690,1501.7,100
32684742,2024-12-31,1695,1504.9,100
32684742,2024-12-31,1900,1.9,100
32684742,2024-12-31,2270,39.5,100
32684742,2024-12-31,2285,39.5,100
32684742,2024-12-31,2290,-39.5,100
32684742,2024-12-31,2350,-39.5,100
32703212,2022-12-31,1100,100.0,100
32703212,2022-12-31,1195,100.0,100
32703212,2022-12-31,1300,100.0,100
32703212,2022-12-31,1400,39.2,100
32703212,2022-12-31,1420,4.9,100
32703212,2022-12-31,1495,44.1,100
32703212,2022-12-31,1690,55.9,100
32703212,2022-12-31,1695,55.9,100
32703212,2022-12-31,1900,100.0,100
32703212,2022-12-31,2000,720.0,100
32703212,2022-12-31,2050,514.6,100
32703212,2022-12-31,2180,205.4,100
32703212,2022-12-31,2280,720.0,100
32703212,2022-12-31,2285,720.0,100
32703212,2023-12-31,1100,100.0,100
32703212,2023-12-31,1195,100.0,100
32703212,2023-12-31,1300,100.0,100
32703212,2023-12-31,1400,39.2,100
32703212,2023-12-31,1420,4.9,100
32703212,2023-12-31,1495,44.1,100
32703212,2023-12-31,1690,55.9,100
32703212,2023-12-31,1695,55.9,100
32703212,2023-12-31,1900,100.0,100
32703212,2023-12-31,2000,855.7,100
32703212,2023-12-31,2050,720.1,100
32703212,2023-12-31,2180,135.6,100
32703212,2023-12-31,2280,855.7,100
32703212,2023-12-31,2285,855.7,100
32703212,2024-12-31,1100,44.1,100
32703212,2024-12-31,1195,44.1,100
32703212,2024-12-31,1300,44.1,100
32703212,2024-12-31,1400,39.2,100
32703212,2024-12-31,1420,4.9,100
32703212,2024-12-31,1495,44.1,100
32703212,2024-12-31,1900,44.1,100
32703212,2024-12-31,2000,786.2,100
32703212,2024-12-31,2050,639.2,100
32703212,2024-12-31,2180,147.0,100
32703212,2024-12-31,2280,786.2,100
32703212,2024-12-31,2285,786.2,100
32748677,2020-12-31,1010,28.0,110
32748677,2020-12-31,1011,55.7,110
32748677,2020-12-31,1012,27.7,110
32748677,2020-12-31,1095,28.0,110
32748677,2020-12-31,1100,3918.7,110
32748677,2020-12-31,1165,258.9,110
32748677,2020-12-31,1195,4177.6,110
32748677,2020-12-31,1300,4205.6,110
32748677,2020-12-31,1400,2067.8,110
32748677,2020-12-31,1420,-606.2,110
32748677,2020-12-31,1495,1461.6,110
32748677,2020-12-31,1615,950.0,110
32748677,2020-12-31,1690,1794.0,110
32748677,2020-12-31,1695,2744.0,110
32748677,2020-12-31,1900,4205.6,110
32748677,2020-12-31,2000,2301.3,110
32748677,2020-12-31,2050,1588.2,110
32748677,2020-12-31,2160,698.7,110
32748677,2020-12-31,2165,1951.3,110
32748677,2020-12-31,2280,3000.0,110
32748677,2020-12-31,2285,3539.5,110
32748677,2020-12-31,2290,-539.5,110
32748677,2020-12-31,2350,-539.5,110
32748677,2021-12-31,1010,38.5,110
